sample,mac_send_s,device_receive_s,device_send_s,mac_receive_s,network_rtt_s,device_minus_mac_s
276,882017.464819083,86465.620778671,86465.620779046,882017.470383083,0.005563624989008531,-795551.8468222246
277,882017.471720958,86465.629322843,86465.629323093,882017.479510833,0.007789625029545277,-795551.8462929275
278,882017.481244208,86465.63806914,86465.63806939,882017.487294458,0.006050000025425106,-795551.846200068
279,882017.488858625,86465.645053451,86465.645053826,882017.494224291,0.005365290999179706,-795551.8464878194
280,882017.495646791,86465.652043013,86465.652043263,882017.501426375,0.005779334052931517,-795551.846493445
281,882017.502743458,86465.659409572,86465.659409947,882017.512083041,0.009339208001620136,-795551.84800349
282,882017.513446166,86465.669762978,86465.669763478,882017.519046333,0.005599667085334659,-795551.8464830215
283,882017.520385333,86465.676565667,86465.676566042,882017.526141291,0.005755583028076217,-795551.8466974575
284,882017.527685791,86465.684778968,86465.684779218,882017.534001416,0.006315374921541661,-795551.8460645105
285,882017.535429083,86465.691387908,86465.691388283,882017.541488291,0.006058832950657234,-795551.8470705915
286,882017.542833083,86465.69949971,86465.69949996,882017.548947,0.006113666982855648,-795551.8463902064
