frame,presentation_seconds,host_seconds,width,height,center
526,885171.7836,885171.815704541,1920,1080,42.3475
527,885171.7996,885171.832697666,1920,1080,42.3375
528,885171.8166,885171.848509583,1920,1080,42.32
529,885171.8336,885171.862567625,1920,1080,42.255
530,885171.8496,885171.879910916,1920,1080,42.315
531,885171.8666,885171.901705708,1920,1080,42.3375
532,885171.8826,885171.911426041,1920,1080,42.265
533,885171.8996,885171.930401083,1920,1080,42.21
534,885171.9166,885171.944567291,1920,1080,42.2325
535,885171.9326,885171.961709083,1920,1080,42.25
536,885171.9496,885171.977027375,1920,1080,42.315
537,885171.9666,885171.99461125,1920,1080,42.215
538,885171.9826,885172.009592041,1920,1080,42.19
539,885171.9996,885172.024455291,1920,1080,42.25
540,885172.0156,885172.042128833,1920,1080,42.26
541,885172.0326,885172.057154083,1920,1080,46.4375
542,885172.0496,885172.073441041,1920,1080,47.275
543,885172.0656,885172.089174583,1920,1080,74.895
544,885172.0826,885172.1088465,1920,1080,90.835
545,885172.0996,885172.127630083,1920,1080,96.085
546,885172.1156,885172.139361,1920,1080,97.5375
547,885172.1325666667,885172.151824041,1920,1080,98.6175
548,885172.1485666666,885172.169837708,1920,1080,99.1425
549,885172.1656,885172.203156833,1920,1080,99.335
550,885172.1826,885172.216970041,1920,1080,99.66
551,885172.1986,885172.232376958,1920,1080,100.3575
552,885172.2156,885172.249301791,1920,1080,100.4575
553,885172.2326,885172.262996291,1920,1080,100.92
554,885172.2485666666,885172.279696416,1920,1080,101.095
555,885172.2656,885172.295596416,1920,1080,101.28
556,885172.2826,885172.315723,1920,1080,101.5475
557,885172.2996,885172.332362375,1920,1080,101.1675
558,885172.3166,885172.342950583,1920,1080,101.4975
559,885172.3325666666,885172.359250791,1920,1080,100.5725
560,885172.3496,885172.375444208,1920,1080,100.545
561,885172.3666,885172.392458125,1920,1080,98.69
562,885172.3826,885172.4089245,1920,1080,98.205
563,885172.3996,885172.423121666,1920,1080,98.03
564,885172.4155666666,885172.4404535,1920,1080,98.12
565,885172.4326,885172.456467333,1920,1080,98.1975
566,885172.4496,885172.47157375,1920,1080,99.045
567,885172.4666,885172.487323208,1920,1080,99.255
568,885172.4825666667,885172.505616166,1920,1080,99.5725
569,885172.4996,885172.52557375,1920,1080,99.895
570,885172.5176,885172.539235708,1920,1080,100.0975
571,885172.5336,885172.573342875,1920,1080,100.17
572,885172.5505666666,885172.583319375,1920,1080,100.4025
573,885172.5676,885172.60141425,1920,1080,100.4675
574,885172.5846,885172.618999041,1920,1080,100.505
575,885172.6006,885172.632902375,1920,1080,100.6475
576,885172.6175666667,885172.647906041,1920,1080,100.6225
577,885172.6346,885172.664205333,1920,1080,100.6375
578,885172.6505666666,885172.67969875,1920,1080,100.73
579,885172.6676,885172.695522458,1920,1080,100.805
580,885172.6835666667,885172.712910791,1920,1080,100.95
581,885172.7006,885172.730023291,1920,1080,101.025
582,885172.7176,885172.744948541,1920,1080,101.05
583,885172.7335666667,885172.758407833,1920,1080,101.1125
584,885172.7506,885172.775696375,1920,1080,101.2125
585,885172.7676,885172.79324625,1920,1080,101.3125
586,885172.7836,885172.8122165,1920,1080,101.3375
587,885172.8006,885172.823851083,1920,1080,101.3275
588,885172.8166,885172.841455833,1920,1080,101.45
589,885172.8335666667,885172.861815541,1920,1080,101.3175
590,885172.8505666667,885172.872616208,1920,1080,101.4175
591,885172.8665666666,885172.889925166,1920,1080,101.43
592,885172.8835666666,885172.906337083,1920,1080,101.415
593,885172.9005666666,885172.92135,1920,1080,101.5575
594,885172.9165666667,885172.942263291,1920,1080,101.5925
595,885172.9335666667,885172.968938916,1920,1080,101.4975
596,885172.9495666666,885172.986476375,1920,1080,101.53
597,885172.9665666666,885173.000306,1920,1080,101.5675
598,885172.9835666667,885173.017261208,1920,1080,101.4875
599,885172.9995666667,885173.034609416,1920,1080,101.5075
600,885173.0166,885173.050898916,1920,1080,101.525
601,885173.0335666667,885173.064692208,1920,1080,101.4775
602,885173.0495666667,885173.086111166,1920,1080,101.41
603,885173.0665666667,885173.093883041,1920,1080,101.315
604,885173.0825666666,885173.110396666,1920,1080,101.3925
605,885173.0996,885173.127035125,1920,1080,101.295
606,885173.1166,885173.145769,1920,1080,101.36
607,885173.1326,885173.161920916,1920,1080,79.5275
608,885173.1495666667,885173.178118208,1920,1080,69.7925
609,885173.1665666667,885173.192766125,1920,1080,69.785
610,885173.1826,885173.212003791,1920,1080,70.02
611,885173.1995666666,885173.223055708,1920,1080,69.92
612,885173.2155666667,885173.24070175,1920,1080,70.1225
613,885173.2325666667,885173.256308708,1920,1080,70.2625
614,885173.2495666667,885173.275768708,1920,1080,69.94
615,885173.2655666666,885173.288083041,1920,1080,69.6675
616,885173.2826,885173.303854916,1920,1080,69.435
617,885173.2995666667,885173.320531583,1920,1080,69.27
618,885173.3155666667,885173.336863208,1920,1080,69.5025
619,885173.3325666666,885173.355395041,1920,1080,69.43
620,885173.3485666667,885173.3716975,1920,1080,69.4725
621,885173.3655666667,885173.401862958,1920,1080,69.3475
622,885173.3825666667,885173.417600291,1920,1080,69.31
623,885173.3985666666,885173.435270083,1920,1080,69.4425
624,885173.4155666666,885173.451495333,1920,1080,69.37
625,885173.4325666666,885173.464621,1920,1080,69.3825
626,885173.4485666667,885173.480140791,1920,1080,69.365
627,885173.4655666667,885173.498477291,1920,1080,69.4025
628,885173.4815666666,885173.512903458,1920,1080,69.4525
629,885173.4985666666,885173.531238041,1920,1080,69.7075
630,885173.5155666666,885173.543264791,1920,1080,69.4425
631,885173.5315666667,885173.560141375,1920,1080,69.695
632,885173.5486,885173.582129875,1920,1080,69.6675
633,885173.5655666667,885173.592095375,1920,1080,69.625
634,885173.5815666667,885173.607755,1920,1080,69.4775
635,885173.5985666667,885173.625110875,1920,1080,69.4725
636,885173.6145666667,885173.640181208,1920,1080,69.5975
637,885173.6316,885173.656076958,1920,1080,69.7325
638,885173.6485666666,885173.672108375,1920,1080,69.71
639,885173.6645666667,885173.688045541,1920,1080,69.73
640,885173.6815666667,885173.704018708,1920,1080,69.6575
641,885173.6985666667,885173.720001083,1920,1080,69.72
642,885173.7145666666,885173.737266583,1920,1080,69.725
643,885173.7315666666,885173.753016166,1920,1080,69.795
644,885173.7476,885173.771789708,1920,1080,69.835
645,885173.7645666667,885173.787144291,1920,1080,69.795
646,885173.7815666667,885173.814910416,1920,1080,69.7675
647,885173.7985666667,885173.833595958,1920,1080,69.8475
648,885173.8145666666,885173.848831375,1920,1080,70.01
649,885173.8325666666,885173.865862083,1920,1080,70.1175
650,885173.8485666667,885173.880483708,1920,1080,69.94
651,885173.8655666667,885173.897191708,1920,1080,69.7475
652,885173.8815666666,885173.914212958,1920,1080,69.6675
653,885173.8985666666,885173.928402708,1920,1080,69.7
654,885173.9155666666,885173.945361458,1920,1080,69.8725
655,885173.9315666667,885173.961351791,1920,1080,69.7075
656,885173.9485666667,885173.976494833,1920,1080,69.695
657,885173.9655666667,885174.001188416,1920,1080,69.605
658,885173.9815666666,885174.009424458,1920,1080,69.6525
659,885173.9985666666,885174.028825708,1920,1080,69.855
660,885174.0145666667,885174.040403416,1920,1080,69.7875
661,885174.0315666667,885174.056726666,1920,1080,69.9
662,885174.0485666667,885174.072547458,1920,1080,69.8575
663,885174.0645666666,885174.088776416,1920,1080,69.8025
664,885174.0815666667,885174.10314125,1920,1080,69.6525
665,885174.0985666667,885174.119447625,1920,1080,69.7025
666,885174.1145666667,885174.135142958,1920,1080,69.62
667,885174.1325666667,885174.152288041,1920,1080,69.865
668,885174.1485666666,885174.170030791,1920,1080,69.505
669,885174.1655666666,885174.204683041,1920,1080,69.565
670,885174.1825666666,885174.21581075,1920,1080,69.63
671,885174.1985666667,885174.235390416,1920,1080,69.29
672,885174.2155666667,885174.247488375,1920,1080,69.4675
673,885174.2325666667,885174.262835541,1920,1080,69.4275
674,885174.2485666666,885174.281076708,1920,1080,71.965
675,885174.2655666666,885174.295526166,1920,1080,73.2575
676,885174.2815666667,885174.311554333,1920,1080,90.42
677,885174.2985666667,885174.3281175,1920,1080,95.4125
678,885174.3155666667,885174.344419625,1920,1080,96.6175
679,885174.3315666667,885174.36006,1920,1080,97.32
680,885174.3485666667,885174.379795833,1920,1080,97.665
681,885174.3655666667,885174.39477475,1920,1080,98.265
682,885174.3815666666,885174.414925416,1920,1080,98.71
683,885174.3985666666,885174.423074541,1920,1080,98.905
684,885174.4155666666,885174.441178,1920,1080,99.2175
685,885174.4325666666,885174.45656625,1920,1080,99.245
686,885174.4495666666,885174.4720495,1920,1080,99.53
687,885174.4655666667,885174.486948166,1920,1080,99.6025
688,885174.4825666667,885174.504596791,1920,1080,99.88
689,885174.4995666667,885174.518748666,1920,1080,99.9
690,885174.5155666666,885174.534855625,1920,1080,99.9075
691,885174.5325666667,885174.552883916,1920,1080,99.9875
692,885174.5485666667,885174.56989,1920,1080,99.9375
693,885174.5655666667,885174.604033791,1920,1080,99.9275
694,885174.5825666666,885174.620761541,1920,1080,99.69
695,885174.5985666667,885174.631951375,1920,1080,99.5375
696,885174.6155666667,885174.650503,1920,1080,99.5075
697,885174.6325666667,885174.66459375,1920,1080,99.5325
698,885174.6485666666,885174.6840415,1920,1080,99.555
699,885174.6655666666,885174.697684708,1920,1080,99.725
700,885174.6815666667,885174.715143958,1920,1080,99.835
701,885174.6985666667,885174.728865916,1920,1080,99.8925
702,885174.7155666667,885174.743372916,1920,1080,99.9225
703,885174.7315666666,885174.760760333,1920,1080,100.015
704,885174.7485666666,885174.776107041,1920,1080,100.035
705,885174.7655666666,885174.793931125,1920,1080,99.97
706,885174.7815666667,885174.812769,1920,1080,100.0775
707,885174.7985666667,885174.823795666,1920,1080,100.155
708,885174.8145666666,885174.840516833,1920,1080,100.0975
709,885174.8315666667,885174.854936875,1920,1080,100.2775
710,885174.8485666667,885174.872236458,1920,1080,100.21
711,885174.8645666667,885174.888786916,1920,1080,100.2875
712,885174.8815666666,885174.903746291,1920,1080,100.2875
713,885174.8985666666,885174.920583166,1920,1080,100.3175
714,885174.9145666667,885174.93824725,1920,1080,100.4575
715,885174.9315666667,885174.953914333,1920,1080,100.4225
716,885174.9475666666,885174.969719166,1920,1080,100.36
717,885174.9645666666,885174.985366291,1920,1080,100.36
718,885174.9815666666,885175.023369333,1920,1080,100.44
719,885174.9985666666,885175.031415833,1920,1080,100.465
720,885175.0145666667,885175.049530041,1920,1080,100.44
721,885175.0315666667,885175.064640833,1920,1080,100.4875
722,885175.0485666667,885175.083242375,1920,1080,100.505
723,885175.0655666667,885175.098884916,1920,1080,100.4725
724,885175.0825666666,885175.113970208,1920,1080,100.4325
725,885175.0995666666,885175.131704,1920,1080,100.5225
726,885175.1155666667,885175.143868583,1920,1080,100.6
727,885175.1325666667,885175.158624333,1920,1080,100.57
728,885175.1485666666,885175.177501666,1920,1080,100.71
729,885175.1655666666,885175.193038708,1920,1080,100.6475
730,885175.1835666667,885175.212661833,1920,1080,100.66
731,885175.1995666666,885175.223148,1920,1080,100.6625
732,885175.2165666666,885175.239519541,1920,1080,100.7025
733,885175.2335666667,885175.256765833,1920,1080,100.7625
734,885175.2495666667,885175.2709125,1920,1080,100.7725
735,885175.2665666667,885175.288386541,1920,1080,100.6325
736,885175.2825666667,885175.304195958,1920,1080,100.63
737,885175.2995666667,885175.320243458,1920,1080,100.6975
738,885175.3165666667,885175.336263583,1920,1080,100.7625
739,885175.3325666666,885175.352558375,1920,1080,100.6775
740,885175.3495666666,885175.384179375,1920,1080,81.875
741,885175.3665666666,885175.401208208,1920,1080,47.325
742,885175.3825666667,885175.417078916,1920,1080,42.98
743,885175.3995666667,885175.437126875,1920,1080,42.115
744,885175.4155666666,885175.447569291,1920,1080,42.15
745,885175.4325666666,885175.464240416,1920,1080,42.2175
746,885175.4495666666,885175.480722583,1920,1080,42.29
747,885175.4655666667,885175.496355208,1920,1080,42.245
748,885175.4825666667,885175.511899458,1920,1080,42.3575
749,885175.4995666667,885175.52772125,1920,1080,42.3925
750,885175.5155666666,885175.543597916,1920,1080,42.33
751,885175.5325666667,885175.560363,1920,1080,42.3475
752,885175.5485666667,885175.577721458,1920,1080,42.405
753,885175.5655666667,885175.593149291,1920,1080,42.2325
754,885175.5825666666,885175.610575125,1920,1080,42.16
755,885175.5985666667,885175.62505525,1920,1080,42.185
756,885175.6155666667,885175.645283666,1920,1080,42.115
757,885175.6325666667,885175.655125833,1920,1080,42.15
758,885175.6495666667,885175.67142375,1920,1080,42.0475
759,885175.6655666666,885175.688164083,1920,1080,42.0975
760,885175.6825666666,885175.704675458,1920,1080,42.1075
761,885175.6995666666,885175.721508125,1920,1080,42.14
762,885175.7155666667,885175.735230791,1920,1080,42.195
763,885175.7325666667,885175.752625416,1920,1080,42.195
764,885175.7485666666,885175.770379416,1920,1080,42.0775
765,885175.7655666666,885175.79859625,1920,1080,42.1325
766,885175.7825666667,885175.815553416,1920,1080,42.1425
767,885175.7995666667,885175.83358975,1920,1080,42.1975
768,885175.8155666667,885175.853175083,1920,1080,42.12
769,885175.8325666666,885175.86366775,1920,1080,42.1225
770,885175.8495666666,885175.880890791,1920,1080,42.105
771,885175.8655666667,885175.896249333,1920,1080,42.1625
772,885175.8825666667,885175.914959916,1920,1080,42.0575
773,885175.8995666667,885175.932296916,1920,1080,42.1575
774,885175.9155666666,885175.944941541,1920,1080,42.2225
775,885175.9325666666,885175.960535958,1920,1080,42.0925
776,885175.9485666667,885175.97799875,1920,1080,42.0875
777,885175.9655666667,885175.9952445,1920,1080,42.125
778,885175.9825666667,885176.012581708,1920,1080,42.1425
779,885175.9985666666,885176.02454275,1920,1080,42.11
780,885176.0155666666,885176.047616333,1920,1080,42.105
781,885176.0325666667,885176.057150083,1920,1080,42.06
782,885176.0485666667,885176.072436708,1920,1080,42.01
783,885176.0655666667,885176.087087958,1920,1080,42.075
784,885176.0815666667,885176.10302175,1920,1080,42.0575
785,885176.0985666667,885176.119771125,1920,1080,41.98
786,885176.1155666667,885176.136928875,1920,1080,41.9425
787,885176.1315666666,885176.152475083,1920,1080,42.0325
788,885176.1485666666,885176.168309625,1920,1080,42.075
789,885176.1655666666,885176.184973541,1920,1080,42.105
790,885176.1815666667,885176.214395333,1920,1080,42.0575
791,885176.1985666667,885176.232149,1920,1080,42.055
792,885176.2145666666,885176.250643583,1920,1080,42.0675
793,885176.2325666667,885176.266818666,1920,1080,42.1575
794,885176.2495666667,885176.284810833,1920,1080,42.0725
795,885176.2655666666,885176.296641291,1920,1080,42.0225
796,885176.2825666667,885176.31198425,1920,1080,42.05
797,885176.2995666667,885176.329364375,1920,1080,42.0625
798,885176.3155666667,885176.345402916,1920,1080,42.05
799,885176.3325666666,885176.363197291,1920,1080,42.015
800,885176.3485666667,885176.377203708,1920,1080,41.955
801,885176.3655666667,885176.393080375,1920,1080,42.125
802,885176.3825666667,885176.414487791,1920,1080,42.1125
803,885176.3985666666,885176.421962875,1920,1080,42.0975
804,885176.4155666666,885176.439310708,1920,1080,41.98
805,885176.4325666666,885176.45838025,1920,1080,41.985
806,885176.4485666667,885176.47188975,1920,1080,41.9125
807,885176.4655666667,885176.487752083,1920,1080,42.0125
808,885176.4815666666,885176.5043665,1920,1080,47.7775
809,885176.4985666666,885176.5204545,1920,1080,49.15
810,885176.5155666666,885176.535812083,1920,1080,76.6725
811,885176.5315666667,885176.552024166,1920,1080,88.64
812,885176.5485666667,885176.570382541,1920,1080,95.1075
813,885176.5655666667,885176.584112541,1920,1080,95.4025
814,885176.5815666667,885176.614884791,1920,1080,96.8525
815,885176.5985666667,885176.632538,1920,1080,96.8825
816,885176.6145666667,885176.648861083,1920,1080,97.455
817,885176.6315666666,885176.662518458,1920,1080,97.77
818,885176.6495666667,885176.684221666,1920,1080,98.34
819,885176.6655666666,885176.696738875,1920,1080,98.5375
820,885176.6825666666,885176.714894083,1920,1080,98.8525
821,885176.6995666666,885176.728600625,1920,1080,99.455
822,885176.7155666667,885176.745147625,1920,1080,99.53
823,885176.7325666667,885176.764079416,1920,1080,99.76
824,885176.7485666666,885176.777170375,1920,1080,99.4075
825,885176.7655666666,885176.791625041,1920,1080,99.3075
826,885176.7825666667,885176.808975333,1920,1080,98.895
827,885176.7985666667,885176.82310875,1920,1080,98.7375
828,885176.8155666667,885176.838429833,1920,1080,96.1775
829,885176.8325666666,885176.854687166,1920,1080,95.72
830,885176.8485666667,885176.871538,1920,1080,96.055
831,885176.8655666667,885176.891131333,1920,1080,96.2425
832,885176.8815666666,885176.904617,1920,1080,96.5325
833,885176.8985666666,885176.92140375,1920,1080,97.1325
834,885176.9155666666,885176.936684333,1920,1080,97.32
835,885176.9315666667,885176.952856708,1920,1080,97.59
